4.6851 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
410.8382 	EXP 	text_2: autoDraw = True
412.8312 	EXP 	New trial (rep=0, index=63): <Trial 63 (63 in rep 0) data={'ISI_duration': 2.0, 'stim_number': None, 'thisN': 63, 'thisTrialN': 63, 'thisRepN': 0}>
416.2598 	EXP 	text_2: autoDraw = False
416.2598 	EXP 	text_2: autoDraw = False
416.2598 	EXP 	text_2: autoDraw = True
418.2516 	EXP 	New trial (rep=0, index=64): <Trial 64 (64 in rep 0) data={'ISI_duration': 2.0, 'stim_number': None, 'thisN': 64, 'thisTrialN': 64, 'thisRepN': 0}>
420.9637 	EXP 	text_2: autoDraw = False
420.9637 	EXP 	text_2: autoDraw = False
420.9637 	EXP 	text_2: autoDraw = True
422.9508 	EXP 	New trial (rep=0, index=65): <Trial 65 (65 in rep 0) data={'ISI_duration': 2.0, 'stim_number': None, 'thisN': 65, 'thisTrialN': 65, 'thisRepN': 0}>
425.6510 	EXP 	text_2: autoDraw = False
425.6510 	EXP 	text_2: autoDraw = False
425.6510 	EXP 	text_2: autoDraw = True
427.6434 	EXP 	New trial (rep=0, index=66): <Trial 66 (66 in rep 0) data={'ISI_duration': 2.0, 'stim_number': None, 'thisN': 66, 'thisTrialN': 66, 'thisRepN': 0}>
430.5752 	EXP 	text_2: autoDraw = False
430.5752 	EXP 	text_2: autoDraw = False
430.5752 	EXP 	text_2: autoDraw = True
432.5621 	EXP 	New trial (rep=0, index=67): <Trial 67 (67 in rep 0) data={'ISI_duration': 2.0, 'stim_number': None, 'thisN': 67, 'thisTrialN': 67, 'thisRepN': 0}>
435.6429 	EXP 	text_2: autoDraw = False
435.6429 	EXP 	text_2: autoDraw = False
435.6429 	EXP 	text_2: autoDraw = True
437.6331 	EXP 	New trial (rep=0, index=68): <Trial 68 (68 in rep 0) data={'ISI_duration': 2.0, 'stim_number': None, 'thisN': 68, 'thisTrialN': 68, 'thisRepN': 0}>
441.0175 	EXP 	text_2: autoDraw = False
441.0175 	EXP 	text_2: autoDraw = False
441.0175 	EXP 	text_2: autoDraw = True
443.0073 	EXP 	New trial (rep=0, index=69): <Trial 69 (69 in rep 0) data={'ISI_duration': 2.0, 'stim_number': None, 'thisN': 69, 'thisTrialN': 69, 'thisRepN': 0}>
446.3848 	EXP 	text_2: autoDraw = False
446.3848 	EXP 	text_2: autoDraw = False
446.3848 	EXP 	text_2: autoDraw = True
448.3737 	EXP 	New trial (rep=0, index=70): <Trial 70 (70 in rep 0) data={'ISI_duration': 1.5, 'stim_number': None, 'thisN': 70, 'thisTrialN': 70, 'thisRepN': 0}>
451.6557 	EXP 	text_2: autoDraw = False
451.6557 	EXP 	text_2: autoDraw = False
451.6557 	EXP 	text_2: autoDraw = True
453.1451 	EXP 	New trial (rep=0, index=71): <Trial 71 (71 in rep 0) data={'ISI_duration': 1.5, 'stim_number': None, 'thisN': 71, 'thisTrialN': 71, 'thisRepN': 0}>
456.0094 	EXP 	text_2: autoDraw = False
456.0094 	EXP 	text_2: autoDraw = False
456.0094 	EXP 	text_2: autoDraw = True
457.5016 	EXP 	New trial (rep=0, index=72): <Trial 72 (72 in rep 0) data={'ISI_duration': 1.5, 'stim_number': None, 'thisN': 72, 'thisTrialN': 72, 'thisRepN': 0}>
460.2131 	EXP 	text_2: autoDraw = False
460.2131 	EXP 	text_2: autoDraw = False
460.2131 	EXP 	text_2: autoDraw = True
461.7019 	EXP 	New trial (rep=0, index=73): <Trial 73 (73 in rep 0) data={'ISI_duration': 1.5, 'stim_number': None, 'thisN': 73, 'thisTrialN': 73, 'thisRepN': 0}>
464.4162 	EXP 	text_2: autoDraw = False
464.4162 	EXP 	text_2: autoDraw = False
464.4162 	EXP 	text_2: autoDraw = True
465.9065 	EXP 	New trial (rep=0, index=74): <Trial 74 (74 in rep 0) data={'ISI_duration': 1.5, 'stim_number': None, 'thisN': 74, 'thisTrialN': 74, 'thisRepN': 0}>
468.7196 	EXP 	text_2: autoDraw = False
468.7196 	EXP 	text_2: autoDraw = False
468.7196 	EXP 	text_2: autoDraw = True
470.2090 	EXP 	New trial (rep=0, index=75): <Trial 75 (75 in rep 0) data={'ISI_duration': 1.5, 'stim_number': None, 'thisN': 75, 'thisTrialN': 75, 'thisRepN': 0}>
472.9906 	EXP 	text_2: autoDraw = False
472.9906 	EXP 	text_2: autoDraw = False
472.9906 	EXP 	text_2: autoDraw = True
474.4987 	EXP 	New trial (rep=0, index=76): <Trial 76 (76 in rep 0) data={'ISI_duration': 1.5, 'stim_number': None, 'thisN': 76, 'thisTrialN': 76, 'thisRepN': 0}>
477.4108 	EXP 	text_2: autoDraw = False
477.4108 	EXP 	text_2: autoDraw = False
477.4108 	EXP 	text_2: autoDraw = True
478.9047 	EXP 	New trial (rep=0, index=77): <Trial 77 (77 in rep 0) data={'ISI_duration': 1.5, 'stim_number': None, 'thisN': 77, 'thisTrialN': 77, 'thisRepN': 0}>
482.3976 	EXP 	text_2: autoDraw = False
482.3976 	EXP 	text_2: autoDraw = False
482.3976 	EXP 	text_2: autoDraw = True
483.8906 	EXP 	New trial (rep=0, index=78): <Trial 78 (78 in rep 0) data={'ISI_duration': 1.5, 'stim_number': None, 'thisN': 78, 'thisTrialN': 78, 'thisRepN': 0}>
487.2019 	EXP 	text_2: autoDraw = False
487.2019 	EXP 	text_2: autoDraw = False
487.2019 	EXP 	text_2: autoDraw = True
488.6918 	EXP 	New trial (rep=0, index=79): <Trial 79 (79 in rep 0) data={'ISI_duration': 1.5, 'stim_number': None, 'thisN': 79, 'thisTrialN': 79, 'thisRepN': 0}>
492.0564 	EXP 	text_2: autoDraw = False
492.0564 	EXP 	text_2: autoDraw = False
492.0564 	EXP 	text_2: autoDraw = True
493.5485 	EXP 	New trial (rep=0, index=80): <Trial 80 (80 in rep 0) data={'ISI_duration': 1.0, 'stim_number': None, 'thisN': 80, 'thisTrialN': 80, 'thisRepN': 0}>
496.4261 	EXP 	text_2: autoDraw = False
496.4261 	EXP 	text_2: autoDraw = False
496.4261 	EXP 	text_2: autoDraw = True
497.4157 	EXP 	New trial (rep=0, index=81): <Trial 81 (81 in rep 0) data={'ISI_duration': 1.0, 'stim_number': None, 'thisN': 81, 'thisTrialN': 81, 'thisRepN': 0}>
500.7137 	EXP 	text_2: autoDraw = False
500.7137 	EXP 	text_2: autoDraw = False
500.7137 	EXP 	text_2: autoDraw = True
501.7009 	EXP 	New trial (rep=0, index=82): <Trial 82 (82 in rep 0) data={'ISI_duration': 1.0, 'stim_number': None, 'thisN': 82, 'thisTrialN': 82, 'thisRepN': 0}>
505.1000 	EXP 	text_2: autoDraw = False
505.1000 	EXP 	text_2: autoDraw = False
505.1000 	EXP 	text_2: autoDraw = True
506.0946 	EXP 	New trial (rep=0, index=83): <Trial 83 (83 in rep 0) data={'ISI_duration': 1.0, 'stim_number': None, 'thisN': 83, 'thisTrialN': 83, 'thisRepN': 0}>
509.4222 	EXP 	text_2: autoDraw = False
509.4222 	EXP 	text_2: autoDraw = False
509.4222 	EXP 	text_2: autoDraw = True
510.4082 	EXP 	New trial (rep=0, index=84): <Trial 84 (84 in rep 0) data={'ISI_duration': 1.0, 'stim_number': None, 'thisN': 84, 'thisTrialN': 84, 'thisRepN': 0}>
513.6933 	EXP 	text_2: autoDraw = False
513.6933 	EXP 	text_2: autoDraw = False
513.6933 	EXP 	text_2: autoDraw = True
514.6957 	EXP 	New trial (rep=0, index=85): <Trial 85 (85 in rep 0) data={'ISI_duration': 1.0, 'stim_number': None, 'thisN': 85, 'thisTrialN': 85, 'thisRepN': 0}>
517.9603 	EXP 	text_2: autoDraw = False
517.9603 	EXP 	text_2: autoDraw = False
517.9603 	EXP 	text_2: autoDraw = True
518.9493 	EXP 	New trial (rep=0, index=86): <Trial 86 (86 in rep 0) data={'ISI_duration': 1.0, 'stim_number': None, 'thisN': 86, 'thisTrialN': 86, 'thisRepN': 0}>
521.7634 	EXP 	text_2: autoDraw = False
521.7634 	EXP 	text_2: autoDraw = False
521.7634 	EXP 	text_2: autoDraw = True
522.7570 	EXP 	New trial (rep=0, index=87): <Trial 87 (87 in rep 0) data={'ISI_duration': 1.0, 'stim_number': None, 'thisN': 87, 'thisTrialN': 87, 'thisRepN': 0}>
525.5864 	EXP 	text_2: autoDraw = False
525.5864 	EXP 	text_2: autoDraw = False
525.5864 	EXP 	text_2: autoDraw = True
526.5717 	EXP 	New trial (rep=0, index=88): <Trial 88 (88 in rep 0) data={'ISI_duration': 1.0, 'stim_number': None, 'thisN': 88, 'thisTrialN': 88, 'thisRepN': 0}>
529.5711 	EXP 	text_2: autoDraw = False
529.5711 	EXP 	text_2: autoDraw = False
529.5711 	EXP 	text_2: autoDraw = True
530.5581 	EXP 	New trial (rep=0, index=89): <Trial 89 (89 in rep 0) data={'ISI_duration': 1.0, 'stim_number': None, 'thisN': 89, 'thisTrialN': 89, 'thisRepN': 0}>
533.8934 	EXP 	text_2: autoDraw = False
533.8934 	EXP 	text_2: autoDraw = False
533.8934 	EXP 	text_2: autoDraw = True
534.8940 	EXP 	text_2: autoDraw = False
534.8940 	EXP 	text_2: autoDraw = False
534.8940 	EXP 	text_3: autoDraw = True
544.9002 	EXP 	text_3: autoDraw = False
544.9020 	EXP 	untitled: status = STOPPED
544.9268 	INFO 	saved data to 'C:\\Users\\tue.vu_pison\\Desktop\\git\\dataops_tools\\auditory_change_task\\data/781994_untitled_2024-11-12_13h56.41.533.csv'
545.1060 	INFO 	saved data to C:\Users\tue.vu_pison\Desktop\git\dataops_tools\auditory_change_task\data/781994_untitled_2024-11-12_13h56.41.533.psydat
545.4588 	DEBUG 	Saving data for untitled ExperimentHandler
